internal_drug_id,entity_type,source_membership,canonical_smiles,inchikey
DRUG_001492,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COC(=O)NC(C(=O)N1CC2(CC2)CC1c1nc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5[nH]c(C6C7CCC(C7)N6C(=O)C(NC(=O)OC)C(C)C)nc5c4)ccc2-3)c[nH]1)C(C)C,VRTWBAAJJOHBQU-KMWAZVGDSA-N
DRUG_001493,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCOC(=O)NC1CCC2C(C1)CC1C(=O)OC(C)C1C2C=Cc1ccc(-c2cccc(F)c2)cn1,ZBGXUVOIWDMMJE-QHNZEKIYSA-N
DRUG_001494,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,PQLXHQMOHUQAKB-UHFFFAOYSA-N
DRUG_001495,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CCC2C)c1,JYTNQNCOQXFQPK-MRXNPFEDSA-N
DRUG_001496,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,OCC1OC(c2ccc(Cl)c(Cc3ccc(OC4CCOC4)cc3)c2)C(O)C(O)C1O,OBWASQILIWPZMG-QZMOQZSNSA-N
DRUG_001497,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,FJZZPCZKBUKGGU-AUSIDOKSSA-N
DRUG_001498,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,C=C1CCN(C(C)C(O)(Cn2cncn2)c2ccc(F)cc2F)CC1,NFEZZTICAUWDHU-RDTXWAMCSA-N
DRUG_001499,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,OB1OCc2cc(F)ccc21,LFQDNHWZDQTITF-UHFFFAOYSA-N
DRUG_001500,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cn1nnc(-c2ccc(-c3ccc(N4CC(COP(=O)(O)O)OC4=O)cc3F)cn2)n1,QCGUSIANLFXSGE-GFCCVEGCSA-N
DRUG_001501,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,N#Cc1c(N2CC3NCCOC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,FYMHQCNFKNMJAV-HOTGVXAUSA-N
DRUG_001502,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,WAXQNWCZJDTGBU-UHFFFAOYSA-N
DRUG_001503,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,C=CCN1CCC23c4c5ccc(O)c4OC2C(OCCOCCOCCOCCOCCOCCOCCOC)CCC3(O)C1C5,XNKCCCKFOQNXKV-ZRSCBOBOSA-N
DRUG_001504,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,XYFPWWZEPKGCCK-GOSISDBHSA-N
DRUG_001505,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC(Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,IFSDAJWBUCMOAH-HNNXBMFYSA-N
DRUG_001506,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1cnc(C(=O)O)c[n+]1[O-],DJQOOSBJCLSSEY-UHFFFAOYSA-N
DRUG_001507,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,NC(=O)C1CCC2CN1C(=O)N2OS(=O)(=O)O,NDCUAPJVLWFHHB-UHNVWZDZSA-N
DRUG_001508,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,C=C(C)C1CCC(C)=CC1c1c(O)cc(CCCCC)cc1O,QHMBSVQNZZTUGM-ZWKOTPCHSA-N
DRUG_001509,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1cc(Nc2ncc(Cl)c(=Nc3ccccc3S(=O)(=O)C(C)C)[nH]2)c(OC(C)C)cc1C1CCNCC1,VERWOWGGCGHDQE-UHFFFAOYSA-N
DRUG_001510,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C)c1nc(CN(C)C(=O)NC(CCN2CCOCC2)C(=O)NC(CCC(Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,ZCIGNRJZKPOIKD-CQXVEOKZSA-N
DRUG_001511,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(N)=O)NC(=O)C(CO)NC(=O)C(Cc1cnc[nH]1)NC(=O)C(C)NC(=O)C(CCC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(NC(=O)C(CCSC)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(Cc1cnc[nH]1)NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(NC(=O)C1CCCN1C(=O)C1CCCN1C(=O)C(CCC(=O)O)NC(=O)C(CCC(N)=O)NC(=O)C(N)CO)C(C)CC)C(C)O)C(C)C)C(C)O)C(=O)NC(C)C(N)=O,QEEJLLNYQOBRRM-KSHGRFHLSA-N
DRUG_001512,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,YQNWZWMKLDQSAC-UHFFFAOYSA-N
DRUG_001513,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1ccc(CN2CCNCC2)c(OC)c1OC,UHWVSEOVJBQKBE-UHFFFAOYSA-N
DRUG_001514,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,C#CC1(O)CCC2C3C(C)CC4=C(CCC(=O)C4)C3CCC21C,WZDGZWOAQTVYBX-XOINTXKNSA-N
DRUG_001515,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC(=O)NCC1CC1c1cccc2c1CCO2,PTOIAAWZLUQTIO-GXFFZTMASA-N
DRUG_001516,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C([O-])CCCO.[Na+],XYGBKMMCQDZQOZ-UHFFFAOYSA-M
DRUG_001517,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,AHJRHEGDXFFMBM-UHFFFAOYSA-N
DRUG_001518,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,FDLYAMZZIXQODN-UHFFFAOYSA-N
DRUG_001519,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN1CCc2nc(C(=O)NC3CC(C(=O)N(C)C)CCC3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,HGVDHZBSSITLCT-JLJPHGGASA-N
DRUG_001520,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,FVTWTVQXNAJTQP-UHFFFAOYSA-N
DRUG_001521,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,WOSKHXYHFSIKNG-UHFFFAOYSA-N
DRUG_001522,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COC(=O)c1ccc2c(c1)NC(=O)C2=C(Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,XZXHXSATPCNXJR-ZIADKAODSA-N
DRUG_001523,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1ccc(CC(C)(C)NCC(O)c2cc(O)cc3c2OCC(=O)N3)cc1,COUYJEVMBVSIHV-SFHVURJKSA-N
DRUG_001524,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,OCc1cc(C(O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,DAFYYTQWSAWIGS-DEOSSOPVSA-N
DRUG_001525,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)CC1Cc3cc(OC)c(OC)cc31)CC2,ACRHBAYQBXXRTO-OAQYLSRUSA-N
DRUG_001526,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,CNBGNNVCVSKAQZ-UHFFFAOYSA-N
DRUG_001527,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,GKCBAIGFKIBETG-UHFFFAOYSA-N
DRUG_001528,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[K+],GRLPQNLYRHEGIJ-UHFFFAOYSA-J
DRUG_001529,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC,DDHUTBKXLWCZCO-UHFFFAOYSA-N
DRUG_001530,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CS,YWDBSCORAARPPF-VWUMJDOOSA-N
DRUG_001531,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,CYDMQBQPVICBEU-XRNKAMNCSA-N
DRUG_001532,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1cc(C2c3cc4c(cc3C(O)C(CO)C2C(=O)O)OCO4)cc(OC)c1OC.COc1cc(C2c3cc4c(cc3C(O)C(CO)C2C(=O)O)OCO4)cc(OC)c1OC.COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC.COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,KOUZYZCESNTXJO-UHFFFAOYSA-N
DRUG_001533,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,OGPWIDANBSLJPC-RFPWEZLHSA-N
DRUG_001534,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C(OOC(=O)c1ccccc1)c1ccccc1,OMPJBNCRMGITSC-UHFFFAOYSA-N
DRUG_001535,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,GDFGTRDCCWFXTG-ZIFCJYIRSA-N
DRUG_001536,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(N)C(=O)NCC(=O)NC1CSSCC(C(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(Cc2ccccc2)NC(=O)C(C(C)O)NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C(CC(N)=O)NC(=O)C(CCCCN)NC1=O,NHXLMOGPVYXJNR-ATOGVRKGSA-N
DRUG_001537,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2C(CO)C(C)C,JUZYLCPPVHEVSV-LJQANCHMSA-N
DRUG_001538,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COC(=O)NC(C(=O)N1CCCC1c1ncc(-c2ccc(-c3ccc(-c4cnc(C5CCCN5C(=O)C(NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,FKRSSPOQAMALKA-CUPIEXAXSA-N
DRUG_001539,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,[Mg+2].[OH-].[OH-],VTHJTEIRLNZDEV-UHFFFAOYSA-L
DRUG_001540,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=NO,IOVCWXUNBOPUCH-UHFFFAOYSA-N
DRUG_001541,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1OC(C)OC(C)O1,SQYNKIJPMDEDEG-UHFFFAOYSA-N
DRUG_001542,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C)(C)C(O)C=Cc1ccc2c(c1)OCO2,IBLNKMRFIPWSOY-FNORWQNLSA-N
DRUG_001543,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(=O)OC1Cc2ccccc2N(C(N)=O)c2ccccc21,QIALRBLEEWJACW-INIZCTEOSA-N
DRUG_001544,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O,YKPUWZUDDOIDPM-VURMDHGXSA-N
DRUG_001545,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(O)CC#N,AZFLJNIPTRTECV-FUMNGEBKSA-N
DRUG_001546,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,HCFSGRMEEXUOSS-JXEXPEPMSA-N
DRUG_001547,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[K+].[K+].[K+],QEEAPRPFLLJWCF-UHFFFAOYSA-K
DRUG_001548,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,ZKIAIYBUSXZPLP-UHFFFAOYSA-N
DRUG_001549,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,[Cu],RYGMFSIKBFXOCR-UHFFFAOYSA-N
DRUG_001550,CONFIRMED_INTEGRATED_ENTITY,both,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,AMDBBAQNWSUWGN-UHFFFAOYSA-N
DRUG_001551,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,UUMLTINZBQPNGF-UHFFFAOYSA-N
DRUG_001552,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br.[Tc],JLJSYHOPCNWUNE-IEOVAKBOSA-N
DRUG_001553,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O.O.O=P([O-])([O-])CP(=O)([O-])[O-].[Tc+4],IUPNVOAUFBLQME-LDYDCSBASA-J
DRUG_001554,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1c(C(=O)Nc2ccc(N3CC(C)OC(C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,VZZJRYRQSPEMTK-CALCHBBNSA-N
DRUG_001555,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O.O.O.OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O.[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Na+].[Na+].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[OH-],FWZTTZUKDVJDCM-CEJAUHOTSA-M
DRUG_001556,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=P([O-])([O-])OP(=O)([O-])[O-].O=P([O-])([O-])OP(=O)([O-])[O-].O=P([O-])([O-])OP(=O)([O-])[O-].[Fe+3].[Fe+3].[Fe+3].[Fe+3],CADNYOZXMIKYPR-UHFFFAOYSA-B
DRUG_001557,CONFIRMED_INTEGRATED_ENTITY,both,[Cl-].[Na+],FAPWRFPIFSIZLT-UHFFFAOYSA-M
DRUG_001558,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Na+].[Na+].[Na+],HRXKRNGNAMMEHJ-UHFFFAOYSA-K
DRUG_001559,CONFIRMED_INTEGRATED_ENTITY,both,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,DGAIEPBNLOQYER-UHFFFAOYSA-N
DRUG_001560,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,[C-]#[N+]CC(C)(C)OC.[C-]#[N+]CC(C)(C)OC.[C-]#[N+]CC(C)(C)OC.[C-]#[N+]CC(C)(C)OC.[C-]#[N+]CC(C)(C)OC.[C-]#[N+]CC(C)(C)OC.[Tc+],ZBTQTVSNLRPJHI-UHFFFAOYSA-N
DRUG_001561,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Fe+3],NPFOYSMITVOQOS-UHFFFAOYSA-K
DRUG_001562,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,VMZUTJCNQWMAGF-UHFFFAOYSA-N
DRUG_001563,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN(C)CCC=C1c2ccccc2CSc2ccccc21,PHTUQLWOUWZIMZ-GZTJUZNOSA-N
DRUG_001564,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,NBRBXGKOEOGLOI-UHFFFAOYSA-N
DRUG_001565,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCOc1ccccc1OCC1CNCCO1,YWPHCCPCQOJSGZ-UHFFFAOYSA-N
DRUG_001566,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1ccc(Oc2cc(N(C)CCOc3ccc(CC4SC(=O)NC4=O)cc3)ncn2)cc1,CHHXEZSCHQVSRE-UHFFFAOYSA-N
DRUG_001567,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1,BHIAIPWSVYSKJS-UHFFFAOYSA-N
DRUG_001568,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN1CCC23c4c5ccc(OCCN6CCOCC6)c4OC2C(O)C=CC3C1C5,GPFAJKDEDBRFOS-FKQDBXSBSA-N
DRUG_001569,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,NC(=O)CN1CCCC1=O,GMZVRMREEHBGGF-UHFFFAOYSA-N
DRUG_001570,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCCC(C)CC(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)O,OJZYRQPMEIEQFC-UAWLTFRCSA-N
DRUG_001571,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,YMBXTVYHTMGZDW-UHFFFAOYSA-N
DRUG_001572,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN1c2c(oc(=O)n(-c3ccccn3)c2=O)-c2ccccc2S1(=O)=O,OEHFRZLKGRKFAS-UHFFFAOYSA-N
DRUG_001573,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,YEZNLOUZAIOMLT-UHFFFAOYSA-N
DRUG_001574,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1c(Cl)cccc1Nc1ncccc1C(=O)O,CLOMYZFHNHFSIQ-UHFFFAOYSA-N
DRUG_001575,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C(NCCO[N+](=O)[O-])c1cccnc1,LBHIOVVIQHSOQN-UHFFFAOYSA-N
DRUG_001576,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,NCCC(=O)N1[Zn]OC(=O)C1Cc1cnc[nH]1,IGXZLYMCFZHNKW-FJXQXJEOSA-L
DRUG_001577,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,XVGOZDAJGBALKS-UHFFFAOYSA-N
DRUG_001578,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,DKMFBWQBDIGMHM-UHFFFAOYSA-N
DRUG_001579,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,HDOZVRUNCMBHFH-UHFFFAOYSA-N
DRUG_001580,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,VXMOONUMYLCFJD-DHLKQENFSA-N
DRUG_001581,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1,ZKFQEACEUNWPMT-UHFFFAOYSA-N
DRUG_001582,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,QZVNQOLPLYWLHQ-ZEQKJWHPSA-N
DRUG_001583,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,KJEBULYHNRNJTE-DHZHZOJOSA-N
DRUG_001584,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1=C(C(=O)OCCN(Cc2ccccc2)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)C(P2(=O)OCC(C)(C)CO2)=C(C)N1,NSVFSAJIGAJDMR-UHFFFAOYSA-N
DRUG_001585,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1C=CC(=O)OC(C)(C)C,GKQPCPXONLDCMU-CCEZHUSRSA-N
DRUG_001586,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,ANEBWFXPVPTEET-UHFFFAOYSA-N
DRUG_001587,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],CXKWCBBOMKCUKX-UHFFFAOYSA-M
DRUG_001588,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1nc(C)nc(Cl)c1NC1=NCCN1,WPNJAUFVNXKLIM-UHFFFAOYSA-N
DRUG_001589,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1ccc2c(c1)c1c3n2CCNC3CCC1,IWVRVEIKCBFZNF-UHFFFAOYSA-N
DRUG_001590,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1cccc(N2CC(CO)OC2=O)c1,MXUNKHLAEDCYJL-UHFFFAOYSA-N
DRUG_001591,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=c1[nH]c(=O)n(C2CCCO2)cc1F,WFWLQNSHRPWKFK-UHFFFAOYSA-N
DRUG_001592,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=c1cc(O)c(Cl)c[nH]1,ZPLQIPFOCGIIHV-UHFFFAOYSA-N
DRUG_001593,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1nccn1CCC(C(N)=O)(c1ccccc1)c1ccccc1,SQKXYSGRELMAAU-UHFFFAOYSA-N
DRUG_001594,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CCC(N)=O)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(N)Cc1c[nH]cn1)C(C)O)C(C)O)C(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC(C)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(N)=O,XVVOERDUTLJJHN-IAEQDCLQSA-N
DRUG_001595,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,N#Cc1c(N(CC(=O)[O-])CC(=O)[O-])sc(C(=O)[O-])c1CC(=O)[O-].[Sr+2].[Sr+2],XXUZFRDUEGQHOV-UHFFFAOYSA-J
DRUG_001596,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1,UJIDKYTZIQTXPM-UHFFFAOYSA-N
DRUG_001597,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C(O)Cc1ccccc1,WLJVXDMOQOGPHL-UHFFFAOYSA-N
DRUG_001598,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COC1=C(OC)C(=O)C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)=C(C)C1=O,ACTIUHUUMQJHFO-UPTCCGCDSA-N
DRUG_001599,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1ccc(CN(C(=O)C(N)Cc2c(C)cc(C(N)=O)cc2C)C(C)c2nc(-c3ccccc3)c[nH]2)cc1C(=O)O,QFNHIDANIVGXPE-FNZWTVRRSA-N
DRUG_001600,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,HWXIGFIVGWUZAO-UHFFFAOYSA-N
DRUG_001601,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4,FIHJKUPKCHIPAT-AHIGJZGOSA-N
